/Library/Developer/CommandLineTools/usr/bin/python3: can't open file '/Users/eilinaire/coprem/Coprem/03-system/scripts/autonomous_loop.py': [Errno 2] No such file or directory
/Users/eilinaire/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
2026-06-06 12:19:11,433 [INFO] ============================================================
2026-06-06 12:19:11,433 [INFO] COPREM Autonomous Loop started
2026-06-06 12:19:11,433 [INFO] Polling every 3s | LiteLLM: http://localhost:4000
2026-06-06 12:19:11,433 [INFO] ============================================================
2026-06-06 18:04:05,840 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:09,066 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:12,178 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:15,262 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:18,442 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:21,647 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:24,858 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:28,030 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:31,243 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:34,408 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:37,559 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:40,714 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:43,816 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:46,971 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:50,173 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:53,388 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:56,555 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:04:59,756 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:02,871 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:06,009 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:09,085 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:12,187 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:15,355 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:18,556 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:21,707 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:24,928 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:28,099 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:31,230 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:34,445 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:37,644 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:40,764 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:43,878 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:47,048 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:50,254 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:53,424 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:56,524 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:05:59,666 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:06:02,888 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:06:06,073 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:06:09,255 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:06:12,448 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:06:15,616 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:06:18,803 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:06:22,020 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:06:25,224 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:06:28,325 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
2026-06-06 18:06:31,473 [ERROR] Loop error: Command '['docker', 'exec', '4b15e3f8ed2e', 'psql', '-U', 'coprem', '-d', 'coprem_os', '-t', '-A', '-F', '|||', '-c', "\nSELECT id::text, type, payload::text, status, priority, assigned_to, next_agent, retries, max_retries\nFROM task_queue\nWHERE status = 'pending' AND run_at <= NOW()\nORDER BY priority ASC, run_at ASC\nLIMIT 5;\n"]' returned non-zero exit status 1.
